iter	Accuracy	Logloss
879	0.9205155689	0.2093100777
880	0.9205101826	0.2092668387
881	0.9205640448	0.2092175523
882	0.9206071346	0.2091689236
883	0.9205909759	0.2091283046
884	0.9205640448	0.2090870007
885	0.9205748173	0.2090402147
886	0.9206017484	0.2089920269
887	0.9206071346	0.2089468734
888	0.920666383	0.2088961302
889	0.9206825416	0.2088453209
890	0.9206556106	0.208797249
891	0.9207202452	0.2087517863
892	0.9207364038	0.2087078029
893	0.9207794936	0.2086703211
894	0.920790266	0.2086230608
895	0.9208118109	0.2085774487
896	0.9208549007	0.2085302869
897	0.9208710593	0.2084792399
898	0.9209303077	0.208440065
899	0.9209518526	0.2083958783
900	0.9209572388	0.2083475006
901	0.9209680112	0.208302746
902	0.9209410802	0.2082549277
903	0.9209841699	0.2082115385
904	0.9210272597	0.2081742872
905	0.921059577	0.2081261789
906	0.921059577	0.2080886102
907	0.9210380321	0.2080458844
908	0.9210541907	0.2079986334
909	0.9210488045	0.2079562449
910	0.9210757356	0.2079115719
911	0.9210972805	0.207866699
912	0.9210972805	0.2078214728
913	0.9210972805	0.2077754528
914	0.9210757356	0.2077253843
915	0.9211295978	0.2076853061
916	0.9211242116	0.2076384601
917	0.9210811218	0.2075979107
918	0.9211565289	0.2075509906
919	0.9211996187	0.2075034794
920	0.9212211635	0.2074509613
921	0.9212642533	0.2074079219
922	0.9212750257	0.2073652053
923	0.9212857982	0.2073217128
924	0.9212642533	0.2072782912
925	0.921307343	0.20723889
926	0.9212911844	0.2071951355
927	0.9213342741	0.2071449529
928	0.9213396603	0.2071036344
929	0.9213612052	0.2070665733
930	0.9214096812	0.2070245807
931	0.921404295	0.2069758942
932	0.9214312261	0.2069299303
933	0.9214366123	0.2068793113
934	0.921479702	0.2068314501
935	0.9215389504	0.2067867027
936	0.9215658815	0.2067373693
937	0.9215874264	0.2066912927
938	0.9216089713	0.2066521692
939	0.9216143575	0.2066046777
940	0.9217113094	0.2065642276
941	0.9217059232	0.2065193784
942	0.9217166957	0.2064763829
943	0.9217328543	0.2064299357
944	0.9217436268	0.2063816296
945	0.9217705579	0.2063379501
946	0.9217705579	0.2062936812
947	0.9218513511	0.2062527284
948	0.9218782822	0.2062059276
949	0.9219483031	0.2061589159
950	0.921921372	0.2061173413
951	0.9219913928	0.2060746513
952	0.9219698479	0.2060284708
953	0.9220075515	0.2059804615
954	0.9219806204	0.2059382384
955	0.9220075515	0.2058941086
956	0.9220290964	0.2058489417
957	0.9220991172	0.2058047491
958	0.9221045034	0.2057610602
959	0.9221260483	0.2057140119
960	0.9221529794	0.2056821287
961	0.9221529794	0.2056396072
962	0.9222068416	0.2055933474
963	0.9222768624	0.2055460622
964	0.9222714762	0.2055016644
965	0.9222876349	0.2054610451
966	0.9222607038	0.2054212906
967	0.922217614	0.2053732893
968	0.922217614	0.2053283111
969	0.922314566	0.2052812391
970	0.9224222903	0.2052425663
971	0.9224976974	0.2052001914
972	0.9225084698	0.2051534949
973	0.9225084698	0.2051094157
974	0.9225192423	0.2050626719
975	0.9225354009	0.2050121867
976	0.9225084698	0.2049732787
977	0.922562332	0.2049264217
978	0.9225407871	0.2048819428
979	0.9225569458	0.2048398261
980	0.9225731045	0.2047971109
981	0.9226269666	0.2047545864
982	0.922610808	0.2047182511
983	0.9226269666	0.2046724837
984	0.9225892631	0.2046322099
985	0.9226377391	0.2045948149
986	0.922734691	0.204552436
987	0.9227562359	0.2045110015
988	0.9227670083	0.2044690506
989	0.9228478016	0.2044220917
990	0.9227670083	0.2043787548
991	0.9227993256	0.2043367621
992	0.922831643	0.2042882799
993	0.9228047119	0.2042474889
994	0.9228262567	0.2042014038
995	0.9228585741	0.2041618335
996	0.9228478016	0.2041161172
997	0.9228585741	0.2040695776
998	0.9228962776	0.2040283018
999	0.9229124362	0.2039894206
1000	0.9229339811	0.2039472734
1001	0.9229339811	0.2039030546
1002	0.9229716846	0.2038559371
1003	0.9229609122	0.2038103133
1004	0.9229986157	0.2037655029
1005	0.9230093882	0.2037244494
1006	0.9229878433	0.2036837366
1007	0.9230309331	0.2036378966
1008	0.9230363193	0.2035979485
1009	0.923079409	0.2035539402
1010	0.9231332712	0.2035177954
1011	0.9231171126	0.2034740105
1012	0.9231386574	0.2034373758
1013	0.9231548161	0.2033935937
1014	0.9231332712	0.2033488074
1015	0.9231871334	0.2033077468
1016	0.9232248369	0.2032646195
1017	0.9232463818	0.2032255803
1018	0.9232948578	0.2031791257
1019	0.9233110164	0.203134262
1020	0.9233056302	0.203086702
1021	0.9233217889	0.2030537708
1022	0.9233379475	0.2030061521
1023	0.9233433337	0.2029684868
1024	0.9233110164	0.2029281286
1025	0.9234025822	0.2028829717
1026	0.9234295132	0.202839156
1027	0.9234025822	0.2028011878
1028	0.9234079684	0.2027620326
1029	0.9234402857	0.202717833
1030	0.9234779892	0.2026805005
1031	0.9234456719	0.2026347627
1032	0.9235049203	0.2025923519
1033	0.9235049203	0.2025494131
1034	0.9234672168	0.2025126379
1035	0.9234887617	0.2024724232
1036	0.9235264652	0.2024320708
1037	0.9235372376	0.2023986228
1038	0.9236072585	0.2023579973
1039	0.9235910998	0.2023203179
1040	0.9236503482	0.2022771979
1041	0.9236826655	0.2022351374
1042	0.9236288033	0.2021931971
1043	0.9236611207	0.2021577865
1044	0.9236988242	0.2021226308
1045	0.9237095966	0.2020845219
1046	0.9237149828	0.2020366137
1047	0.9237149828	0.2019959041
1048	0.9237473002	0.2019570678
1049	0.9237526864	0.201916465
1050	0.9237580726	0.2018824029
1051	0.9237473002	0.2018474127
1052	0.9237742313	0.2018066278
1053	0.9237473002	0.2017633741
1054	0.9238011623	0.2017233796
1055	0.9238119348	0.2016808096
1056	0.9238496383	0.2016380323
1057	0.9238711832	0.2015993425
1058	0.9238873418	0.2015577807
1059	0.9238765694	0.201515844
1060	0.9239519765	0.2014724911
1061	0.9239250454	0.2014274163
1062	0.9239789076	0.2013937907
1063	0.9239735213	0.201352882
1064	0.9240112249	0.2013156486
1065	0.9240327698	0.2012849279
1066	0.9240489284	0.2012412446
1067	0.9240543146	0.20120414
1068	0.9240920182	0.2011639435
1069	0.9241351079	0.2011235606
1070	0.9241351079	0.2010816359
1071	0.9241512666	0.2010379714
1072	0.9241189493	0.2009981544
1073	0.9242159012	0.2009589592
1074	0.9242159012	0.2009154916
1075	0.9242159012	0.2008763635
1076	0.9242536047	0.2008385925
1077	0.9242643772	0.2007985644
1078	0.9242643772	0.2007581898
1079	0.9243074669	0.2007161255
1080	0.9243290118	0.2006818873
1081	0.9243290118	0.2006390679
1082	0.924334398	0.200602647
1083	0.9243882602	0.2005625129
1084	0.9244636673	0.2005210478
1085	0.9244744397	0.2004827803
1086	0.9244636673	0.2004471772
1087	0.9245175294	0.2004089626
1088	0.9244798259	0.2003679906
1089	0.9245283019	0.2003272977
1090	0.9245606192	0.2002843932
1091	0.9245767779	0.2002447022
1092	0.9245767779	0.2002035526
1093	0.9246360263	0.2001666445
1094	0.9246252538	0.200130115
1095	0.9246467987	0.2000904263
1096	0.924679116	0.2000529532
1097	0.9246521849	0.2000144213
1098	0.9247329782	0.1999748524
1099	0.9247652955	0.199932507
1100	0.9247976128	0.1998919697
1101	0.9247922266	0.1998506342
1102	0.924802999	0.199807899
1103	0.9248299301	0.199763112
1104	0.9248945648	0.1997237482
1105	0.924851475	0.1996832722
1106	0.9248945648	0.1996494585
1107	0.9249376545	0.1996081915
1108	0.9249376545	0.1995691104
1109	0.9249645856	0.1995291267
1110	0.9249699718	0.1994922392
1111	0.9249807443	0.1994509916
1112	0.9250507651	0.1994127755
1113	0.9250346065	0.1993711314
1114	0.9250830824	0.1993283991
1115	0.9251315584	0.199293975
1116	0.9251261722	0.1992552577
1117	0.9251315584	0.1992168503
1118	0.9251531033	0.1991755363
1119	0.9251638757	0.1991400353
1120	0.925196193	0.1991046688
1121	0.9251908068	0.1990645242
1122	0.9252015792	0.1990260283
1123	0.9251908068	0.198983449
1124	0.9251854206	0.1989498647
1125	0.9252177379	0.1989132842
1126	0.9252392828	0.1988720568
1127	0.9252877587	0.1988331059
1128	0.9252554414	0.1987924502
1129	0.9252285103	0.1987505551
1130	0.9252500552	0.1987149841
1131	0.925244669	0.1986774633
1132	0.9253416209	0.1986371096
1133	0.9254224142	0.1985949208
1134	0.9254547315	0.1985608233
1135	0.9254762764	0.1985162598
1136	0.9255032075	0.1984799449
1137	0.9255032075	0.1984396056
1138	0.9255139799	0.1984012398
1139	0.9255139799	0.1983666734
1140	0.9255032075	0.1983286455
1141	0.9255247524	0.1982880744
1142	0.9255032075	0.1982487923
1143	0.9255301386	0.1982083956
1144	0.9255516835	0.1981719048
1145	0.9255301386	0.1981332686
1146	0.9255570697	0.1981012584
1147	0.9255193661	0.1980631466
1148	0.9255139799	0.1980253816
1149	0.9255301386	0.1979891979
1150	0.925540911	0.1979481175
1151	0.9256109319	0.197907962
1152	0.9256755665	0.1978719706
1153	0.9256701803	0.1978367195
1154	0.9257509736	0.1978030686
1155	0.9257779047	0.1977653931
1156	0.9258317668	0.1977265014
1157	0.9258371531	0.1976863274
1158	0.9258640842	0.1976474231
1159	0.9258209944	0.197610849
1160	0.9258371531	0.1975679784
1161	0.9259017877	0.1975291851
1162	0.9259017877	0.1974978685
1163	0.9259287188	0.1974622088
1164	0.925982581	0.1974262934
1165	0.9259448774	0.1973855288
1166	0.9259502637	0.1973496638
1167	0.9260148983	0.1973121007
1168	0.9260364432	0.1972724296
1169	0.9260472156	0.1972393706
1170	0.9260633743	0.1972058168
1171	0.9260795329	0.1971641484
1172	0.9260956916	0.1971283662
1173	0.9261226227	0.1970986764
1174	0.9261657124	0.1970616557
1175	0.9261333951	0.1970213825
1176	0.9261603262	0.1969916206
1177	0.9261657124	0.1969530345
1178	0.9262034159	0.1969205179
1179	0.9262357333	0.1968849004
1180	0.9262357333	0.1968491312
1181	0.9261764848	0.1968090088
1182	0.9261710986	0.1967707538
1183	0.9261872573	0.1967335597
1184	0.9262357333	0.1966887909
1185	0.926230347	0.19665341
1186	0.9262572781	0.1966106278
1187	0.9262088022	0.1965739782
1188	0.9262411195	0.1965408822
1189	0.926230347	0.1965119911
1190	0.9262895954	0.1964759908
1191	0.9263057541	0.1964397209
1192	0.9263757749	0.1964055287
1193	0.926402706	0.196368038
1194	0.9264080923	0.1963304765
1195	0.9264080923	0.1962993198
1196	0.9264242509	0.1962551433
1197	0.9264457958	0.1962197544
1198	0.9264404096	0.1961811998
1199	0.9264781131	0.1961385875
1200	0.9265319753	0.1961086232
1201	0.9265373615	0.1960679017
1202	0.9265589064	0.1960329364
1203	0.9265858375	0.1959932881
1204	0.9265481339	0.1959544366
1205	0.9265696788	0.1959188653
1206	0.9265966099	0.1958817713
1207	0.9265966099	0.1958454605
1208	0.926623541	0.195807834
1209	0.9266450859	0.1957773367
1210	0.9266612445	0.1957457426
1211	0.9267151067	0.195709893
1212	0.9266827894	0.1956743313
1213	0.9266827894	0.1956374042
1214	0.9266827894	0.1956016498
1215	0.9266989481	0.1955621221
1216	0.9267204929	0.1955294018
1217	0.926747424	0.1954867177
1218	0.926747424	0.1954491826
1219	0.9267420378	0.1954134872
1220	0.926747424	0.1953796726
1221	0.9268228311	0.195343754
1222	0.9268713071	0.1953098908
1223	0.9268497622	0.1952727066
1224	0.9268497622	0.1952355786
1225	0.9268713071	0.1951958131
1226	0.9268551484	0.1951675184
1227	0.9268928519	0.1951312104
1228	0.9269143968	0.1950973017
1229	0.9269305555	0.1950593513
1230	0.9269413279	0.1950202095
1231	0.9269305555	0.194987995
1232	0.9270005763	0.1949534787
1233	0.926968259	0.1949137676
1234	0.9269844177	0.1948784709
1235	0.9270221212	0.1948410166
1236	0.9270275074	0.1948062137
1237	0.9270221212	0.1947702144
1238	0.927092142	0.1947336375
1239	0.927065211	0.1946956152
1240	0.9270705972	0.1946575937
1241	0.9270328936	0.1946228999
1242	0.9271029145	0.1945873061
1243	0.9270759834	0.1945545639
1244	0.9271029145	0.1945185438
1245	0.9271244594	0.194479239
1246	0.9271244594	0.1944424753
1247	0.9271567767	0.1944050889
1248	0.9271621629	0.1943728402
1249	0.927189094	0.1943392139
1250	0.9272052526	0.1943079294
1251	0.9272214113	0.1942708045
1252	0.9272483424	0.1942413611
1253	0.9272591148	0.1942111579
1254	0.927264501	0.1941717398
1255	0.9272914321	0.1941370308
1256	0.927312977	0.1941037151
1257	0.9273506805	0.1940671993
1258	0.9273399081	0.194033417
1259	0.9273722254	0.193998333
1260	0.9273452943	0.1939696019
1261	0.9273237495	0.1939388888
1262	0.9273452943	0.1939033308
1263	0.9273991565	0.1938717249
1264	0.9274153152	0.1938365355
1265	0.9274153152	0.1938050349
1266	0.9274207014	0.1937689264
1267	0.9274745636	0.193729436
1268	0.9274961085	0.1936971745
1269	0.9274691774	0.1936634198
1270	0.9275230396	0.1936302646
1271	0.9275553569	0.1935976565
1272	0.9275715155	0.1935632968
1273	0.9275930604	0.1935290327
1274	0.9276146053	0.1934996337
1275	0.9276092191	0.1934651819
1276	0.9276792399	0.1934299762
1277	0.9277007848	0.1933954843
1278	0.9276953986	0.1933613651
1279	0.9277169434	0.1933303199
1280	0.9277223296	0.1932977995
1281	0.9277223296	0.1932631353
1282	0.9276684675	0.1932328723
1283	0.9276523088	0.1932001486
1284	0.9276469226	0.1931685705
1285	0.9276846261	0.1931347841
1286	0.9276738537	0.1930960476
1287	0.9276792399	0.1930593483
1288	0.9276846261	0.1930221652
1289	0.9277977367	0.1929813677
1290	0.9277815781	0.1929457032
1291	0.9277923505	0.1929102418
1292	0.9278408265	0.1928775341
1293	0.9278354402	0.1928403439
1294	0.9278515989	0.1928012461
1295	0.9278731438	0.1927683467
1296	0.927927006	0.1927337924
1297	0.9279593233	0.1926995064
1298	0.927927006	0.1926601826
1299	0.9279539371	0.1926209675
1300	0.9279377784	0.1925852734
1301	0.9279431646	0.1925500971
1302	0.9279162335	0.1925141525
1303	0.9279539371	0.1924778663
1304	0.9279485508	0.1924465412
1305	0.9279485508	0.1924102119
1306	0.9279700957	0.1923734326
1307	0.9279862544	0.1923423733
1308	0.9280077992	0.1923070264
1309	0.9280401166	0.1922737037
1310	0.9280239579	0.1922421501
1311	0.9280562752	0.1922092926
1312	0.9280401166	0.1921758657
1313	0.9280670477	0.1921438937
1314	0.9281155236	0.1921073281
1315	0.9281693858	0.1920756576
1316	0.9281586134	0.1920390273
1317	0.9281639996	0.192004483
1318	0.9281801582	0.1919736502
1319	0.9282340204	0.1919353519
1320	0.9282394067	0.1919005471
1321	0.9282286342	0.1918665157
1322	0.9282609515	0.1918299191
1323	0.9282663377	0.1917931686
1324	0.9282771102	0.1917604721
1325	0.928271724	0.1917251223
1326	0.9282932688	0.1916979004
1327	0.9282878826	0.1916674658
1328	0.9282824964	0.1916325049
1329	0.9282824964	0.1915989878
1330	0.9282932688	0.1915675433
1331	0.9283579035	0.1915335182
1332	0.9283902208	0.1914976294
1333	0.9284063794	0.191463329
1334	0.9284063794	0.1914274235
1335	0.9284279243	0.1913907456
1336	0.9284117657	0.1913586095
1337	0.9284333105	0.1913301768
1338	0.9284602416	0.1912996461
1339	0.9284548554	0.1912672554
1340	0.9284602416	0.1912385947
1341	0.9284656278	0.1912014037
1342	0.9284817865	0.1911684823
1343	0.9285302625	0.1911378082
1344	0.9285518073	0.1911021485
1345	0.9285841247	0.1910643581
1346	0.9285518073	0.1910339892
1347	0.9286002833	0.191002726
1348	0.9285787384	0.190970648
1349	0.928616442	0.1909390614
1350	0.9286379868	0.190906502
1351	0.9286487593	0.1908725799
1352	0.9286379868	0.1908346536
1353	0.9286703042	0.1908053222
1354	0.9287080077	0.1907716824
1355	0.9287241663	0.1907373024
1356	0.9287780285	0.1907037443
1357	0.9287618699	0.1906713589
1358	0.928740325	0.1906378852
1359	0.9287726423	0.1905979047
1360	0.9288049596	0.1905639403
1361	0.9288157321	0.1905278361
1362	0.9288318907	0.1904929042
1363	0.9288426632	0.1904599812
1364	0.9288318907	0.1904326453
1365	0.9288588218	0.190399314
1366	0.9289019116	0.1903650699
1367	0.9289719324	0.1903323822
1368	0.92896116	0.1903012924
1369	0.9289773186	0.190269266
1370	0.9289719324	0.1902412248
1371	0.9289934773	0.190209661
1372	0.9289773186	0.1901786698
1373	0.9290042497	0.1901459389
1374	0.9289665462	0.1901131812
1375	0.9290257946	0.19007825
1376	0.9290527257	0.1900439294
1377	0.929085043	0.1900137573
1378	0.9290958154	0.1899838322
1379	0.9290958154	0.1899513322
1380	0.9291281328	0.1899142391
1381	0.929085043	0.1898810542
1382	0.9290473395	0.189851815
1383	0.9291227465	0.189818864
1384	0.9291119741	0.1897827738
1385	0.9291389052	0.1897485385
1386	0.9291442914	0.18971487
1387	0.9291550639	0.1896797725
1388	0.9291873812	0.1896454877
1389	0.9291819949	0.1896164338
1390	0.9291981536	0.1895874403
1391	0.9291981536	0.189553424
1392	0.9292196985	0.1895218622
1393	0.9291712225	0.1894926912
1394	0.9292143123	0.1894557413
1395	0.9292035398	0.189430828
1396	0.9292466296	0.1893925531
1397	0.929257402	0.189357386
1398	0.9293112642	0.1893257763
1399	0.9293112642	0.1892937919
1400	0.9293489677	0.1892662002
1401	0.9293866713	0.1892318659
1402	0.9293705126	0.1891932439
1403	0.9293974437	0.1891597406
1404	0.929381285	0.1891251746
1405	0.9293866713	0.1890960566
1406	0.929381285	0.1890668255
1407	0.9293705126	0.189035474
1408	0.9294028299	0.1890063831
1409	0.9293920575	0.1889755374
1410	0.9294136024	0.1889452137
1411	0.9294351472	0.1889118254
1412	0.9294566921	0.1888784744
1413	0.9294836232	0.1888459266
1414	0.9295051681	0.1888144217
1415	0.9295213267	0.1887779073
1416	0.9294997819	0.1887480582
1417	0.9295105543	0.1887143425
1418	0.9295159405	0.1886837686
1419	0.9295482578	0.188648661
1420	0.9295805751	0.1886123171
1421	0.9296344373	0.1885786313
1422	0.9296344373	0.188544575
1423	0.9296075062	0.1885158886
1424	0.9296452098	0.1884821417
1425	0.9296452098	0.1884495034
1426	0.9296452098	0.1884153912
1427	0.9296613684	0.1883809582
1428	0.9296613684	0.1883501361
1429	0.9296667546	0.1883221045
1430	0.9296398235	0.1882907877
1431	0.9296559822	0.1882593172
1432	0.9297152306	0.1882266076
1433	0.9297367755	0.1881948122
1434	0.9297960239	0.1881620223
1435	0.929822955	0.1881306942
1436	0.9298391136	0.1880966103
1437	0.9298014101	0.1880630844
1438	0.9298391136	0.1880302182
1439	0.9298498861	0.1879944084
1440	0.9299091345	0.1879656632
1441	0.9298929758	0.1879321549
1442	0.9299360656	0.1879061748
1443	0.9299522242	0.1878743581
1444	0.9299522242	0.1878420068
1445	0.9299683829	0.1878117627
1446	0.9300060864	0.1877762033
1447	0.9300545624	0.1877448628
1448	0.9300653348	0.1877116935
1449	0.9300922659	0.1876830027
1450	0.9300545624	0.1876512418
1451	0.9300707211	0.1876194077
1452	0.9301084246	0.1875946744
1453	0.9301138108	0.1875557269
1454	0.9301084246	0.18751712
1455	0.9301084246	0.187482409
1456	0.930119197	0.1874478397
1457	0.9301407419	0.1874210698
1458	0.930119197	0.1873880014
1459	0.9302053765	0.1873543712
1460	0.9302807836	0.1873241903
1461	0.9302215352	0.1872896055
1462	0.9302323076	0.1872574151
1463	0.9302107627	0.1872293179
1464	0.9302430801	0.187198448
1465	0.9302376938	0.1871652364
1466	0.9302753974	0.1871346778
1467	0.9302753974	0.187103967
1468	0.9302807836	0.1870709726
1469	0.9303238733	0.1870373879
1470	0.9303184871	0.1870027125
1471	0.930340032	0.1869664793
1472	0.9303508044	0.1869324324
1473	0.9303561907	0.186901911
1474	0.9303669631	0.1868713542
1475	0.9303615769	0.1868355414
1476	0.9304423702	0.1868034101
1477	0.9304262115	0.1867703791
1478	0.9304369839	0.186738185
1479	0.9304477564	0.1867062644
1480	0.9305393221	0.1866772052
1481	0.9305231634	0.1866433857
1482	0.9305231634	0.1866176181
1483	0.9305931843	0.1865832474
1484	0.9305231634	0.1865471273
1485	0.9305770256	0.1865177967
1486	0.9305554807	0.1864845903
1487	0.9305985705	0.1864507378
1488	0.9306470465	0.1864201187
1489	0.9306793638	0.1863903209
1490	0.9307062949	0.1863612779
1491	0.9307170673	0.1863316915
1492	0.9307062949	0.186301519
1493	0.930733226	0.1862743422
1494	0.9307224535	0.1862402576
1495	0.9307924744	0.1862148194
1496	0.9307224535	0.1861836228
